build_y,year,month,day,dong,price,apt_nm,size,jibun,ji_code,floor
1997,2020,11,4, 수성동1가,"    39,600",삼우수성타운,84.9,73,27260,2
2000,2020,11,6, 수성동1가,"    58,000",수성영남,129.955,105-5,27260,14
1993,2020,11,6, 수성동1가,"    27,000",오성우방,59.985,96-14,27260,7
2004,2020,11,6, 수성동1가,"    57,000",태왕하이츠리버뷰,84.9836,93-1,27260,11
2015,2020,11,7, 수성동1가,"    95,300",수성롯데캐슬TheFirst,84.9746,818,27260,13
2015,2020,11,7, 수성동1가,"    83,000",수성롯데캐슬TheFirst,84.9866,818,27260,4
2000,2020,11,7, 수성동1가,"    13,500",수성영남,29.995,105-5,27260,13
2007,2020,11,9, 수성동1가,"    49,000",유성푸르나임,84.9522,230,27260,7
1993,2020,11,9, 수성동1가,"    26,300",오성우방,59.985,96-14,27260,23
1978,2020,11,10, 수성동1가,"    29,900",삼익,60.69,649-55,27260,1
1989,2020,11,11, 수성동1가,"    80,000",신세계타운,116.91,613,27260,10
2002,2020,11,11, 수성동1가,"    33,000",동양아파트(201동),94.9,252,27260,2
2015,2020,11,11, 수성동1가,"   125,000",수성롯데캐슬TheFirst,109.8459,818,27260,18
1989,2020,11,11, 수성동1가,"    76,000",신세계타운,134.79,613,27260,6
1983,2020,11,12, 수성동1가,"    41,500",새한,79.2,649-23,27260,4
1983,2020,11,12, 수성동1가,"    41,500",새한,79.2,649-23,27260,4
1997,2020,11,13, 수성동1가,"    34,000",삼우수성타운,59.97,73,27260,17
2005,2020,11,13, 수성동1가,"    80,000",수성그린타운,109.9041,112-7,27260,5
2015,2020,11,14, 수성동1가,"    75,000",수성롯데캐슬TheFirst,76.3821,818,27260,14
2005,2020,11,14, 수성동1가,"    60,000",태왕아너스클럽,100.2135,96-322,27260,24
1993,2020,11,15, 수성동1가,"    27,000",오성우방,59.985,96-14,27260,6
1989,2020,11,16, 수성동1가,"    68,700",신세계타운,84.98,613,27260,8
2005,2020,11,16, 수성동1가,"    65,000",수성서한이다음,116.9761,269-1,27260,15
2015,2020,11,16, 수성동1가,"   118,000",수성롯데캐슬TheFirst,109.8459,818,27260,4
1995,2020,11,17, 수성동1가,"    28,000",우방한가람타운,59.93,272-11,27260,7
1979,2020,11,17, 수성동1가,"    16,000",삼성(219-2),79.8,219-2,27260,5
2015,2020,11,18, 수성동1가,"   124,000",수성롯데캐슬TheFirst,109.8459,818,27260,5
2015,2020,11,18, 수성동1가,"   104,500",수성롯데캐슬TheFirst,84.9746,818,27260,8
1983,2020,11,19, 수성동1가,"    18,000",새한,41.4,649-23,27260,6
2002,2020,11,19, 수성동1가,"    33,000",동양아파트(201동),94.9,252,27260,3
1993,2020,11,20, 수성동1가,"    47,000",오성우방,134.97,96-14,27260,7
2015,2020,11,21, 수성동1가,"   118,000",수성롯데캐슬TheFirst,109.8459,818,27260,4
1995,2020,11,22, 수성동1가,"    32,500",우방한가람타운,59.93,272-11,27260,9
2007,2020,11,25, 수성동1가,"    59,000",유성푸르나임,84.9522,230,27260,26
1979,2020,11,27, 수성동1가,"    32,500",삼환,82.65,649-17,27260,9
2004,2020,11,28, 수성동1가,"    69,700",태왕하이츠리버뷰,118.0935,93-1,27260,2
1993,2020,11,28, 수성동1가,"    28,000",오성우방,59.985,96-14,27260,2
1995,2020,11,30, 수성동1가,"    28,000",우방한가람타운,59.93,272-11,27260,17
1989,2020,11,30, 수성동1가,"    65,000",신세계타운,134.79,613,27260,7
2011,2020,11,6, 수성동2가,"    94,000",롬바드,141.8824,1-3,27260,17
2011,2020,11,19, 수성동2가,"   108,000",롬바드,97.9396,1-3,27260,13
2011,2020,11,25, 수성동2가,"   120,000",롬바드,97.9396,1-3,27260,16
1981,2020,11,7, 수성동3가,"    35,500",삼성,44.12,23,27260,5
2008,2020,11,7, 수성동3가,"   154,000",수성3가롯데캐슬,161.9811,57,27260,13
1981,2020,11,7, 수성동3가,"    38,000",삼성,44.64,23,27260,2
1981,2020,11,17, 수성동3가,"    39,300",삼성,44.64,23,27260,3
1981,2020,11,17, 수성동3가,"    39,300",삼성,44.64,23,27260,3
2008,2020,11,18, 수성동3가,"   145,000",수성3가롯데캐슬,161.9811,57,27260,1
2009,2020,11,18, 수성동3가,"   167,000",수성코오롱하늘채,149.8084,289,27260,13
2009,2020,11,19, 수성동3가,"   154,500",수성코오롱하늘채,127.0598,289,27260,27
1979,2020,11,23, 수성동3가,"    52,000",백장미,81.12,30,27260,2
2002,2020,11,28, 수성동3가,"    56,500",수성센스빌,83.91,37-5,27260,6
2002,2020,11,2, 수성동4가,"    72,000",수성우방팔레스,112.9825,1090-1,27260,10
1996,2020,11,2, 수성동4가,"    36,000",수성보성,59.97,1090-6,27260,1
2002,2020,11,3, 수성동4가,"    82,000",수성우방팔레스,134.3385,1090-1,27260,12
2008,2020,11,5, 수성동4가,"   111,000",수성태영데시앙,131.0289,1017-1,27260,15
2008,2020,11,6, 수성동4가,"   105,000",수성태영데시앙,133.66,1017-1,27260,5
2008,2020,11,6, 수성동4가,"   123,000",수성태영데시앙,160.4477,1017-1,27260,18
1996,2020,11,7, 수성동4가,"    31,300",쌍용화성,60,1090-5,27260,8
2008,2020,11,7, 수성동4가,"   130,000",수성태영데시앙,160.4477,1017-1,27260,24
1996,2020,11,7, 수성동4가,"    80,000",우방사랑마을,190,1090-7,27260,10
1996,2020,11,9, 수성동4가,"    15,600",우방사랑마을,34.44,1090-7,27260,4
1996,2020,11,10, 수성동4가,"    15,100",우방사랑마을,34.44,1090-7,27260,2
2002,2020,11,10, 수성동4가,"    54,000",수성우방팔레스,84.8523,1090-1,27260,1
2008,2020,11,11, 수성동4가,"   135,000",수성태영데시앙,190.6307,1017-1,27260,3
1996,2020,11,12, 수성동4가,"    29,999",수성보성,49.21,1090-6,27260,13
1996,2020,11,12, 수성동4가,"    58,000",우방사랑마을,134.76,1090-7,27260,2
2008,2020,11,14, 수성동4가,"   117,500",수성태영데시앙,131.0289,1017-1,27260,8
1996,2020,11,14, 수성동4가,"    27,000",수성보성,49.21,1090-6,27260,15
2002,2020,11,16, 수성동4가,"    78,500",수성우방팔레스,112.9825,1090-1,27260,19
2005,2020,11,17, 수성동4가,"    82,500",대림이편한세상,152.0175,1115-16,27260,3
2005,2020,11,18, 수성동4가,"    89,000",대림이편한세상,152.0175,1115-16,27260,16
2002,2020,11,18, 수성동4가,"    90,000",수성우방팔레스,134.3385,1090-1,27260,20
2008,2020,11,18, 수성동4가,"    95,500",수성롯데캐슬,118.4314,1085-28,27260,15
2000,2020,11,18, 수성동4가,"     7,300",수성하이츠,22.718,1090-8,27260,22
1996,2020,11,19, 수성동4가,"    28,000",수성보성,49.21,1090-6,27260,14
1979,2020,11,19, 수성동4가,"    44,000",골든맨션,79.04,1085-55,27260,4
2008,2020,11,19, 수성동4가,"    89,900",수성태영데시앙,84.4804,1017-1,27260,14
2008,2020,11,19, 수성동4가,"   126,000",수성태영데시앙,160.4477,1017-1,27260,11
2005,2020,11,19, 수성동4가,"    82,500",대림이편한세상,152.0175,1115-16,27260,3
1979,2020,11,19, 수성동4가,"    44,000",골든맨션,79.04,1085-55,27260,4
2005,2020,11,19, 수성동4가,"    91,900",대림이편한세상,152.0175,1115-16,27260,22
2002,2020,11,25, 수성동4가,"    74,500",수성우방팔레스,112.9825,1090-1,27260,5
2005,2020,11,26, 수성동4가,"    64,700",대림이편한세상,84.9327,1115-16,27260,2
2007,2020,11,27, 수성동4가,"    87,000",범어삼환나우빌,127.3467,1005,27260,2
1996,2020,11,28, 수성동4가,"    32,000",수성보성,49.21,1090-6,27260,9
1996,2020,11,29, 수성동4가,"    65,000",수성보성,84.98,1090-6,27260,13
2004,2020,11,1, 황금동,"   175,000",태왕아너스,123.0051,99-1,27260,13
2018,2020,11,7, 황금동,"    81,000",힐스테이트황금동,59.9776,985,27260,24
2006,2020,11,9, 황금동,"   100,000",캐슬골드파크4단지,116.82,365,27260,23
2018,2020,11,12, 황금동,"    49,500",힐스테이트황금동,59.9776,985,27260,8
2006,2020,11,13, 황금동,"   125,000",캐슬골드파크3단지,138.82,365,27260,15
2004,2020,11,13, 황금동,"    54,000",KOASIS,145.956,843-1,27260,3
2006,2020,11,13, 황금동,"    83,000",캐슬골드파크4단지,129.53,365,27260,12
2004,2020,11,15, 황금동,"    61,900",KOASIS,145.956,843-1,27260,6
2004,2020,11,16, 황금동,"    77,000",KOASIS,214.618,843-1,27260,4
2006,2020,11,17, 황금동,"   115,000",캐슬골드파크3단지,138.82,365,27260,6
1991,2020,11,18, 황금동,"    70,000",신천지타운,84.995,272,27260,8
2006,2020,11,18, 황금동,"    94,000",캐슬골드파크5단지,116.82,365,27260,5
2006,2020,11,18, 황금동,"    80,000",캐슬골드파크1단지,84.97,365,27260,9
2006,2020,11,18, 황금동,"    80,000",캐슬골드파크1단지,84.97,365,27260,9
1994,2020,11,18, 황금동,"    44,250",미진타운,84.99,705-1,27260,15
2006,2020,11,19, 황금동,"    80,000",캐슬골드파크1단지,129.53,365,27260,3
2006,2020,11,19, 황금동,"    50,000",캐슬골드파크1단지,84.97,365,27260,16
2018,2020,11,19, 황금동,"    98,000",힐스테이트황금동,84.9094,985,27260,25
2018,2020,11,19, 황금동,"    76,700",힐스테이트황금동,59.9776,985,27260,21
2004,2020,11,19, 황금동,"   240,000",태왕아너스,183.0307,99-1,27260,17
1991,2020,11,19, 황금동,"   105,000",신천지타운,202.92,272,27260,10
2006,2020,11,19, 황금동,"    89,900",캐슬골드파크4단지,129.53,365,27260,15
2014,2020,11,20, 황금동,"    12,063",황금동 해피하우스 2IN1,39.8353,860,27260,3
2004,2020,11,28, 황금동,"    59,000",KOASIS,145.956,843-1,27260,14
2018,2020,11,28, 황금동,"    80,500",힐스테이트황금동,59.9776,985,27260,16
1981,2020,11,2, 중동,"    34,000",서울중동(1-5동),50.06,551-1,27260,2
1981,2020,11,7, 중동,"    33,800",서울중동(1-5동),50.06,551-1,27260,3
1981,2020,11,9, 중동,"    34,600",서울중동(1-5동),50.06,551-1,27260,2
1980,2020,11,9, 중동,"    37,700",광명프레지던트,76.375,411-1,27260,7
1981,2020,11,18, 중동,"    42,500",서울중동(1-5동),56.595,551-1,27260,3
1980,2020,11,19, 중동,"    42,000",광명프레지던트,76.375,411-1,27260,1
2009,2020,11,1, 상동,"    92,000",수성동일하이빌레이크시티,134.9125,555,27260,6
2009,2020,11,2, 상동,"    80,000",수성동일하이빌레이크시티,118.7664,555,27260,4
2009,2020,11,2, 상동,"    84,800",수성동일하이빌레이크시티,118.906,555,27260,13
2003,2020,11,2, 상동,"    65,000",정화우방팔레스,134.95,72,27260,5
2009,2020,11,2, 상동,"    81,000",수성동일하이빌레이크시티,118.7664,555,27260,8
2009,2020,11,4, 상동,"    88,000",수성동일하이빌레이크시티,118.906,555,27260,11
2009,2020,11,4, 상동,"    88,000",수성동일하이빌레이크시티,118.906,555,27260,7
2009,2020,11,5, 상동,"    69,500",수성동일하이빌레이크시티,84.9967,555,27260,11
2009,2020,11,5, 상동,"    76,000",수성동일하이빌레이크시티,118.7664,555,27260,2
2009,2020,11,5, 상동,"    73,000",수성동일하이빌레이크시티,84.9967,555,27260,7
2009,2020,11,6, 상동,"    60,000",수성동일하이빌레이크시티,84.9967,555,27260,1
2009,2020,11,7, 상동,"    97,000",수성동일하이빌레이크시티,134.9125,555,27260,7
2003,2020,11,7, 상동,"    58,500",정화우방팔레스,134.95,72,27260,2
2003,2020,11,9, 상동,"    72,500",정화우방팔레스,164.932,72,27260,17
2009,2020,11,9, 상동,"    87,000",수성동일하이빌레이크시티,118.906,555,27260,12
2009,2020,11,10, 상동,"    96,000",수성동일하이빌레이크시티,134.9125,555,27260,11
2009,2020,11,10, 상동,"    82,500",수성동일하이빌레이크시티,118.7664,555,27260,5
2009,2020,11,10, 상동,"    95,000",수성동일하이빌레이크시티,134.9125,555,27260,9
2009,2020,11,12, 상동,"    84,000",수성동일하이빌레이크시티,118.906,555,27260,2
2009,2020,11,12, 상동,"    84,500",수성동일하이빌레이크시티,118.906,555,27260,4
2009,2020,11,13, 상동,"    84,500",수성동일하이빌레이크시티,118.7664,555,27260,4
2009,2020,11,14, 상동,"    89,900",수성동일하이빌레이크시티,118.7664,555,27260,11
2009,2020,11,16, 상동,"    86,500",수성동일하이빌레이크시티,118.7664,555,27260,7
2009,2020,11,16, 상동,"    86,500",수성동일하이빌레이크시티,118.7664,555,27260,7
2014,2020,11,17, 상동,"    34,000",상동플리체힐,82.5287,293,27260,6
2009,2020,11,17, 상동,"    89,500",수성동일하이빌레이크시티,118.906,555,27260,8
2009,2020,11,25, 상동,"    92,000",수성동일하이빌레이크시티,118.906,555,27260,10
2009,2020,11,26, 상동,"    90,000",수성동일하이빌레이크시티,118.7664,555,27260,13
2013,2020,11,2, 파동,"    44,300",수성못코오롱하늘채,84.952,53,27260,9
2004,2020,11,2, 파동,"    31,000",화성파크뷰,84.9848,486-1,27260,10
1997,2020,11,3, 파동,"    25,000",청구하이츠,84.95,296,27260,6
1996,2020,11,5, 파동,"    17,800",남광타운,59.81,193-1,27260,11
2016,2020,11,5, 파동,"    30,000",수성 아이파크,59.95,1000,27260,1
1988,2020,11,6, 파동,"    26,950",대자연맨션2차,63.67,240,27260,2
1987,2020,11,6, 파동,"    31,500",대자연맨션1차,84.9,153,27260,1
1989,2020,11,7, 파동,"    29,400",송원맨션,84.99,581-28,27260,7
2016,2020,11,7, 파동,"    43,800",수성 아이파크,84.97,1000,27260,9
2013,2020,11,7, 파동,"    44,500",수성못코오롱하늘채,84.8355,53,27260,19
2013,2020,11,8, 파동,"    43,500",수성못코오롱하늘채,84.9365,53,27260,2
2013,2020,11,8, 파동,"    39,700",수성못코오롱하늘채,84.8355,53,27260,3
2013,2020,11,9, 파동,"    44,900",수성못코오롱하늘채,84.9365,53,27260,7
2013,2020,11,10, 파동,"    47,500",수성못코오롱하늘채,84.952,53,27260,4
1979,2020,11,11, 파동,"    23,500",수성맨션,83.24,70-3,27260,4
2003,2020,11,12, 파동,"    29,600",실리안,84.9639,24-9,27260,2
1979,2020,11,12, 파동,"    22,800",수성맨션,70.45,70-3,27260,2
2013,2020,11,12, 파동,"    44,500",수성못코오롱하늘채,84.8355,53,27260,4
1997,2020,11,13, 파동,"    19,700",청구하이츠,59.99,296,27260,9
2016,2020,11,13, 파동,"    42,000",수성 아이파크,84.97,1000,27260,2
2016,2020,11,13, 파동,"    41,900",수성 아이파크,76.91,1000,27260,8
2013,2020,11,13, 파동,"    42,900",수성못코오롱하늘채,84.9365,53,27260,1
2016,2020,11,14, 파동,"    39,300",수성 아이파크,76.91,1000,27260,3
2013,2020,11,14, 파동,"    45,800",수성못코오롱하늘채,84.952,53,27260,5
1989,2020,11,15, 파동,"    29,350",송원맨션,84.99,581-28,27260,13
2016,2020,11,15, 파동,"    46,500",수성 아이파크,84.97,1000,27260,13
2016,2020,11,15, 파동,"    38,000",수성 아이파크,76.91,1000,27260,3
2013,2020,11,15, 파동,"    36,750",수성못코오롱하늘채,59.9161,53,27260,18
2003,2020,11,16, 파동,"    29,700",실리안,84.9639,24-9,27260,13
2016,2020,11,16, 파동,"    44,500",수성 아이파크,84.97,1000,27260,10
2016,2020,11,16, 파동,"    35,000",수성 아이파크,59.98,1000,27260,7
2016,2020,11,16, 파동,"    41,700",수성 아이파크,76.91,1000,27260,12
2013,2020,11,16, 파동,"    35,000",수성못코오롱하늘채,59.9161,53,27260,10
2005,2020,11,17, 파동,"    29,300",태왕리더스,84.9612,197-1,27260,1
2013,2020,11,17, 파동,"    50,000",수성못코오롱하늘채,84.9365,53,27260,15
2013,2020,11,18, 파동,"    49,000",수성못코오롱하늘채,84.952,53,27260,5
2013,2020,11,18, 파동,"    43,000",수성못코오롱하늘채,84.952,53,27260,2
1979,2020,11,18, 파동,"    23,700",수성맨션,83.24,70-3,27260,2
2013,2020,11,18, 파동,"    43,500",수성못코오롱하늘채,84.952,53,27260,4
1988,2020,11,19, 파동,"    36,000",대자연맨션2차,84.925,240,27260,3
2016,2020,11,19, 파동,"    42,500",수성 아이파크,84.97,1000,27260,9
2013,2020,11,19, 파동,"    37,700",수성못코오롱하늘채,59.9161,53,27260,9
2013,2020,11,19, 파동,"    48,500",수성못코오롱하늘채,84.9365,53,27260,11
2013,2020,11,19, 파동,"    50,000",수성못코오롱하늘채,84.9365,53,27260,6
2013,2020,11,19, 파동,"    53,000",수성못코오롱하늘채,84.8355,53,27260,10
2013,2020,11,19, 파동,"    47,000",수성못코오롱하늘채,84.9365,53,27260,4
2013,2020,11,19, 파동,"    47,000",수성못코오롱하늘채,84.9365,53,27260,8
2016,2020,11,19, 파동,"    42,200",수성 아이파크,76.91,1000,27260,8
1987,2020,11,20, 파동,"    25,000",대자연맨션1차,63.79,153,27260,1
2003,2020,11,21, 파동,"    31,000",실리안,84.9639,24-9,27260,14
1979,2020,11,24, 파동,"    23,500",수성맨션,83.24,70-3,27260,3
2016,2020,11,27, 파동,"    44,000",수성 아이파크,76.91,1000,27260,9
2016,2020,11,27, 파동,"    39,500",수성 아이파크,76.94,1000,27260,2
2016,2020,11,28, 파동,"    32,400",수성 아이파크,59.98,1000,27260,1
2010,2020,11,1, 두산동,"   169,000",수성SK리더스뷰,154.7158,113,27260,35
2010,2020,11,1, 두산동,"   169,000",수성SK리더스뷰,154.7158,113,27260,35
2007,2020,11,2, 두산동,"   116,000",대우트럼프월드수성,160.14,105,27260,6
2007,2020,11,2, 두산동,"    84,500",대우트럼프월드수성,98.93,105,27260,33
2010,2020,11,2, 두산동,"    95,000",수성SK리더스뷰,110.9656,113,27260,11
2010,2020,11,2, 두산동,"   110,000",수성SK리더스뷰,111.0113,113,27260,24
2010,2020,11,3, 두산동,"    99,000",수성SK리더스뷰,110.9656,113,27260,31
2010,2020,11,4, 두산동,"   140,000",수성SK리더스뷰,154.3168,113,27260,14
2010,2020,11,8, 두산동,"   124,300",수성SK리더스뷰,111.0113,113,27260,16
2007,2020,11,8, 두산동,"    85,000",대우트럼프월드수성,84.7,105,27260,22
2009,2020,11,10, 두산동,"    61,500",수성화성파크드림,119.22,789,27260,15
2009,2020,11,10, 두산동,"    53,000",수성화성파크드림,84.8227,789,27260,20
2010,2020,11,11, 두산동,"   169,000",수성SK리더스뷰,154.7158,113,27260,44
2007,2020,11,12, 두산동,"   137,000",대우트럼프월드수성,160.14,105,27260,21
2010,2020,11,12, 두산동,"   118,000",수성SK리더스뷰,110.9656,113,27260,27
2010,2020,11,13, 두산동,"   150,000",수성SK리더스뷰,154.7158,113,27260,21
2007,2020,11,13, 두산동,"    80,000",대우트럼프월드수성,84.7,105,27260,27
2009,2020,11,15, 두산동,"    51,000",수성화성파크드림,84.8227,789,27260,8
2010,2020,11,15, 두산동,"   116,000",수성SK리더스뷰,110.6088,113,27260,9
2010,2020,11,16, 두산동,"   106,500",수성SK리더스뷰,110.9656,113,27260,11
2007,2020,11,17, 두산동,"    84,000",대우트럼프월드수성,84.7,105,27260,22
2010,2020,11,18, 두산동,"   130,000",수성SK리더스뷰,110.6078,113,27260,22
2007,2020,11,18, 두산동,"    97,000",대우트럼프월드수성,125,105,27260,7
2009,2020,11,18, 두산동,"    61,500",수성화성파크드림,119.22,789,27260,3
2010,2020,11,19, 두산동,"   148,000",수성SK리더스뷰,154.3168,113,27260,45
2007,2020,11,19, 두산동,"   120,000",대우트럼프월드수성,141.73,105,27260,39
2007,2020,11,19, 두산동,"    95,000",대우트럼프월드수성,141.73,105,27260,4
2007,2020,11,19, 두산동,"   120,000",대우트럼프월드수성,141.73,105,27260,39
2007,2020,11,19, 두산동,"    90,500",대우트럼프월드수성,116.27,105,27260,6
2007,2020,11,19, 두산동,"    90,500",대우트럼프월드수성,116.27,105,27260,6
2006,2020,11,2, 지산동,"    39,000",지산화성파크드림,84.9807,1140-3,27260,6
1991,2020,11,2, 지산동,"    23,400",지산2단지,59.56,1234-1,27260,12
1991,2020,11,3, 지산동,"    24,000",지산한라타운,59.85,1275,27260,5
1991,2020,11,3, 지산동,"    23,900",지산타운,53.78,1288,27260,9
1991,2020,11,3, 지산동,"    35,000",보성맨션,84.99,1270-1,27260,3
1991,2020,11,3, 지산동,"    38,850",협화맨션,84.76,1273,27260,10
1991,2020,11,3, 지산동,"    24,500",지산한라타운,59.85,1275,27260,6
1991,2020,11,3, 지산동,"    18,500",지산타운,39.68,1288,27260,15
1991,2020,11,3, 지산동,"    21,700",지산2단지,54.12,1234-1,27260,10
1991,2020,11,3, 지산동,"    32,700",동서맨션,84.98,1269,27260,2
1991,2020,11,4, 지산동,"    37,500",화성맨션,84.97,1257,27260,1
1991,2020,11,4, 지산동,"    35,400",현대맨션,84.87,1272-3,27260,7
1986,2020,11,5, 지산동,"    32,500",목련,49.23,1200,27260,3
1990,2020,11,5, 지산동,"    32,000",청구호반맨션,116.68,1208,27260,6
1991,2020,11,5, 지산동,"    32,000",현대맨션,84.87,1272-3,27260,5
1986,2020,11,5, 지산동,"    31,800",목련,49.23,1200,27260,1
1991,2020,11,5, 지산동,"    33,000",협화맨션,84.76,1273,27260,15
1991,2020,11,5, 지산동,"    40,000",청구타운,176.98,1270,27260,7
1991,2020,11,6, 지산동,"    23,800",지산타운,53.78,1288,27260,14
1991,2020,11,7, 지산동,"    36,800",협화맨션,84.76,1273,27260,12
1991,2020,11,7, 지산동,"    35,000",현대맨션,84.87,1272-3,27260,7
1991,2020,11,7, 지산동,"    21,000",지산2단지,54.12,1234-1,27260,5
1991,2020,11,7, 지산동,"    19,500",지산타운,39.68,1288,27260,8
1991,2020,11,9, 지산동,"    39,000",청구타운,84.9,1270,27260,17
1986,2020,11,9, 지산동,"    27,600",목련,42.66,1200,27260,1
1986,2020,11,9, 지산동,"    32,000",목련,49.23,1200,27260,3
1989,2020,11,9, 지산동,"    49,500",녹원맨션,84.96,761,27260,13
1991,2020,11,9, 지산동,"    38,700",보성맨션,84.99,1270-1,27260,13
1989,2020,11,10, 지산동,"    51,800",녹원맨션,84.96,761,27260,4
1995,2020,11,10, 지산동,"    18,750",대왕빌라트,84.96,1210-3,27260,2
1989,2020,11,10, 지산동,"    55,000",녹원맨션,84.96,761,27260,10
1991,2020,11,10, 지산동,"    22,000",지산타운,53.78,1288,27260,7
1991,2020,11,10, 지산동,"    14,300",지산서한이다음,40.44,1297-3,27260,9
1991,2020,11,10, 지산동,"    17,500",지산타운,40.58,1288,27260,1
1990,2020,11,10, 지산동,"    44,500",청구호반맨션,134.87,1208,27260,12
1991,2020,11,10, 지산동,"    36,500",협화맨션,84.76,1273,27260,11
1986,2020,11,11, 지산동,"    27,200",목련,42.66,1200,27260,1
1991,2020,11,11, 지산동,"    38,300",협화맨션,84.76,1273,27260,13
1990,2020,11,11, 지산동,"    45,000",청구호반맨션,134.87,1208,27260,11
1991,2020,11,11, 지산동,"    21,500",지산2단지,59.56,1234-1,27260,1
1991,2020,11,11, 지산동,"    23,500",지산2단지,59.56,1234-1,27260,13
1991,2020,11,12, 지산동,"    12,600",지산2단지,40.44,1234-1,27260,4
1991,2020,11,12, 지산동,"    34,600",현대맨션,84.87,1272-3,27260,9
1991,2020,11,12, 지산동,"    34,600",서한청산맨션,84.9,1269-1,27260,4
1989,2020,11,12, 지산동,"    55,000",녹원맨션,84.96,761,27260,10
1991,2020,11,13, 지산동,"    28,000",서한청산맨션,84.9,1269-1,27260,5
1991,2020,11,13, 지산동,"    36,750",에덴타운,84.86,1272-2,27260,6
1986,2020,11,14, 지산동,"    26,700",목련,42.66,1200,27260,3
1986,2020,11,14, 지산동,"    27,200",목련,42.66,1200,27260,5
1987,2020,11,14, 지산동,"    10,000",낙원(1190-2),48.15,1190-2,27260,3
1986,2020,11,14, 지산동,"    31,380",목련,49.23,1200,27260,1
2006,2020,11,14, 지산동,"    41,500",지산화성파크드림,84.9807,1140-3,27260,13
1991,2020,11,16, 지산동,"    38,700",협화맨션,84.76,1273,27260,15
1991,2020,11,16, 지산동,"    39,800",협화맨션,84.76,1273,27260,10
1994,2020,11,16, 지산동,"    18,500",동서무학,59.85,359-1,27260,23
1986,2020,11,16, 지산동,"    27,800",목련,42.66,1200,27260,3
1991,2020,11,16, 지산동,"    36,700",서한청산맨션,84.9,1269-1,27260,12
1991,2020,11,17, 지산동,"    54,300",청구타운,134.75,1270,27260,15
1991,2020,11,17, 지산동,"    20,500",지산2단지,54.12,1234-1,27260,9
1991,2020,11,17, 지산동,"    40,000",화성맨션,84.97,1257,27260,6
1991,2020,11,17, 지산동,"    40,700",보성맨션,84.99,1270-1,27260,14
1986,2020,11,17, 지산동,"    32,100",목련,49.23,1200,27260,4
1991,2020,11,17, 지산동,"    36,500",협화맨션,84.76,1273,27260,10
1991,2020,11,17, 지산동,"    15,000",지산타운,40.58,1288,27260,4
1991,2020,11,17, 지산동,"    26,200",지산한라타운,59.85,1275,27260,5
1991,2020,11,17, 지산동,"    40,000",협화맨션,84.76,1273,27260,8
1991,2020,11,18, 지산동,"    26,000",지산2단지,59.56,1234-1,27260,11
1991,2020,11,18, 지산동,"    26,300",지산한라타운,59.85,1275,27260,14
1986,2020,11,18, 지산동,"    29,450",목련,42.66,1200,27260,5
1991,2020,11,18, 지산동,"    22,700",지산2단지,59.56,1234-1,27260,15
1986,2020,11,19, 지산동,"    27,400",목련,42.66,1200,27260,5
1986,2020,11,19, 지산동,"    28,700",목련,42.66,1200,27260,1
1986,2020,11,19, 지산동,"    28,400",목련,42.66,1200,27260,5
1994,2020,11,20, 지산동,"    20,800",동서무학,59.85,359-1,27260,23
1986,2020,11,24, 지산동,"    32,800",목련,49.23,1200,27260,5
1991,2020,11,24, 지산동,"    13,000",지산서한이다음,40.44,1297-3,27260,11
1995,2020,11,24, 지산동,"    22,000",동산빌라트,79.07,1204-14,27260,7
1991,2020,11,25, 지산동,"    28,000",지산한라타운,59.85,1275,27260,7
1991,2020,11,26, 지산동,"    34,500",서한청산맨션,84.9,1269-1,27260,8
2006,2020,11,26, 지산동,"    36,000",지산화성파크드림,84.9807,1140-3,27260,3
1991,2020,11,27, 지산동,"    40,000",협화맨션,84.76,1273,27260,12
1991,2020,11,28, 지산동,"    52,800",보성맨션,134.025,1270-1,27260,3
1991,2020,11,28, 지산동,"    35,000",서한청산맨션,84.9,1269-1,27260,2
2006,2020,11,28, 지산동,"    42,200",지산화성파크드림,84.9807,1140-3,27260,20
2006,2020,11,28, 지산동,"    43,000",지산화성파크드림,84.9807,1140-3,27260,10
1991,2020,11,28, 지산동,"    35,800",현대맨션,84.87,1272-3,27260,13
1991,2020,11,28, 지산동,"    26,600",지산한라타운,59.85,1275,27260,9
1991,2020,11,28, 지산동,"    37,000",에덴타운,84.86,1272-2,27260,7
2006,2020,11,28, 지산동,"    36,800",지산화성파크드림,84.9807,1140-3,27260,4
1991,2020,11,30, 지산동,"    28,800",지산한라타운,59.85,1275,27260,14
1994,2020,11,30, 지산동,"    42,000",동서무학,134.79,359-1,27260,17
1996,2020,11,2, 범물동,"    26,500",두성,84.97,887,27260,1
1992,2020,11,2, 범물동,"    13,450",범물하이츠,41.85,1261,27260,15
1992,2020,11,3, 범물동,"    47,700",서한화성타운,133.92,1328,27260,12
1992,2020,11,5, 범물동,"    10,500",범물하이츠,34.44,1261,27260,9
1995,2020,11,6, 범물동,"    45,000",보성송정타운,134.92,697-1,27260,8
1992,2020,11,6, 범물동,"    37,000",범물한라창신태성맨션,84.85,1336,27260,14
1992,2020,11,7, 범물동,"    30,000",범물한라창신태성맨션,71.88,1336,27260,14
1999,2020,11,8, 범물동,"    32,500",현대청림,84.98,630,27260,8
1992,2020,11,9, 범물동,"    12,150",범물하이츠,34.44,1261,27260,11
1992,2020,11,9, 범물동,"    48,500",서한화성타운,133.92,1328,27260,10
