측정일시,강남구,강동구,강북구,강서구,관악구,광진구,구로구,금천구,노원구,도봉구,동대문구,동작구,마포구,서대문구,서초구,성동구,성북구,송파구,양천구,영등포구,용산구,은평구,종로구,중구,중랑구
2019-07-15 07:00:00,34,27,15,57,40,23,0,37,27,10,37,46,44,27,41,53,13,40,59,65,45,0,25,15,15
2019-07-15 08:00:00,33,25,20,55,45,30,0,38,23,20,26,50,38,24,43,52,19,45,55,61,41,0,23,35,9
2019-07-15 09:00:00,29,15,14,56,36,29,0,37,13,10,21,47,40,24,39,45,15,39,44,54,38,0,23,31,12
2019-07-15 10:00:00,31,29,17,42,40,38,0,35,18,13,25,45,38,31,39,46,18,39,37,52,35,0,23,28,22
2019-07-15 11:00:00,42,40,20,46,43,38,46,43,27,13,40,51,42,37,51,59,35,43,42,54,43,0,27,32,31
2019-07-15 12:00:00,40,39,31,52,45,0,62,43,32,30,42,52,46,48,48,57,34,36,52,57,48,0,37,38,31
2019-07-15 13:00:00,40,38,37,63,45,39,56,46,40,32,45,51,48,51,47,53,43,36,58,58,54,0,0,43,36
2019-07-15 14:00:00,42,42,44,65,48,40,52,48,44,32,43,52,55,50,47,56,43,31,62,63,53,0,0,43,39
2019-07-15 15:00:00,38,38,43,64,51,39,60,63,48,20,30,63,56,57,49,41,43,38,60,64,45,0,0,47,33
2019-07-15 16:00:00,23,32,20,50,38,26,60,50,24,20,22,56,32,19,49,30,27,19,46,37,33,0,11,26,21
2019-07-15 17:00:00,18,16,15,27,29,26,46,32,19,12,22,25,25,16,26,27,21,13,36,22,21,0,18,20,22
2019-07-15 18:00:00,14,17,17,18,18,15,22,17,21,10,23,15,24,15,19,21,22,10,19,28,22,0,22,21,18
2019-07-15 19:00:00,13,18,19,19,16,17,28,14,21,16,19,20,28,21,20,0,22,8,23,36,23,0,17,18,16
2019-07-15 20:00:00,14,22,26,25,20,24,28,18,23,17,20,19,21,19,26,29,22,15,26,33,23,0,19,19,19
2019-07-15 21:00:00,20,24,25,29,28,24,27,20,24,16,23,21,27,17,26,36,26,21,24,28,25,0,18,19,21
2019-07-15 22:00:00,22,20,18,26,32,22,26,18,23,16,25,23,29,26,31,29,25,23,25,36,26,0,23,23,17
2019-07-15 23:00:00,13,17,19,29,27,22,31,23,26,24,27,28,30,23,31,26,25,12,30,37,28,0,24,25,16
2019-07-16 00:00:00,14,16,20,24,32,20,30,19,23,18,18,27,31,28,32,14,31,17,27,38,20,0,19,24,15
2019-07-16 01:00:00,15,18,17,25,15,20,0,17,23,18,18,26,26,36,25,17,31,18,26,21,15,0,18,16,12
2019-07-16 02:00:00,16,16,17,21,23,20,0,18,22,18,15,21,19,12,25,20,17,20,20,25,17,0,14,16,13
2019-07-16 03:00:00,15,16,12,22,25,10,0,16,27,18,17,21,18,15,22,17,14,16,20,26,16,0,13,13,12
2019-07-16 04:00:00,12,13,13,19,17,15,0,18,20,9,10,21,15,15,22,15,13,10,21,26,11,0,9,12,10
2019-07-16 05:00:00,11,10,11,18,14,10,0,20,14,7,9,21,17,10,13,11,10,8,22,19,8,0,8,11,7
2019-07-16 06:00:00,10,10,9,17,19,10,0,19,12,6,10,21,19,16,11,13,11,12,17,21,10,0,10,10,6
2019-07-16 07:00:00,8,14,9,23,26,17,0,20,8,7,12,23,17,19,20,20,10,17,21,18,14,0,0,9,8
2019-07-16 08:00:00,12,15,9,20,23,16,0,19,12,7,10,21,19,19,20,21,13,15,23,24,13,0,0,11,10
2019-07-16 09:00:00,15,15,8,20,22,18,26,22,11,9,10,22,25,20,26,27,12,21,21,27,15,0,0,11,10
2019-07-16 10:00:00,16,16,9,21,17,22,27,22,12,12,13,23,26,18,26,27,17,19,21,30,19,0,0,15,9
2019-07-16 11:00:00,17,18,14,25,22,22,31,22,12,12,17,25,27,28,26,34,17,24,24,32,18,0,0,16,13
2019-07-16 12:00:00,20,20,15,27,26,30,25,22,18,17,21,25,25,29,30,39,20,25,26,36,23,0,0,19,22
2019-07-16 13:00:00,21,21,22,32,25,25,33,26,20,18,25,33,30,30,35,34,23,21,34,32,27,0,0,23,0
2019-07-16 14:00:00,25,22,26,29,22,25,31,32,24,21,26,34,27,28,35,40,23,17,26,39,33,0,0,27,0
2019-07-16 15:00:00,27,32,25,37,24,32,36,28,25,23,29,31,32,32,30,47,31,0,28,35,25,0,0,26,24
2019-07-16 16:00:00,23,29,19,34,27,30,32,22,24,25,23,30,29,36,30,51,34,0,32,42,25,0,0,23,21
2019-07-16 17:00:00,24,27,32,38,31,34,34,27,25,25,28,32,30,36,33,54,38,27,34,40,30,26,0,22,25
2019-07-16 18:00:00,27,28,26,41,31,34,39,32,37,21,29,35,37,38,41,46,38,36,42,49,33,39,0,28,27
2019-07-16 19:00:00,33,32,33,42,31,32,44,38,30,27,36,45,37,43,40,60,33,39,41,63,43,42,25,34,31
2019-07-16 20:00:00,40,42,44,37,32,35,41,34,38,27,42,45,31,35,37,54,40,41,35,48,44,38,42,36,37
2019-07-16 21:00:00,34,49,42,36,24,39,38,34,46,36,38,44,32,37,37,49,36,36,35,42,39,38,37,30,36
2019-07-16 22:00:00,32,37,44,35,37,39,39,32,42,40,35,39,35,29,33,51,36,37,35,53,37,37,33,30,30
2019-07-16 23:00:00,33,33,40,36,36,35,36,34,41,40,39,45,40,32,33,54,35,35,40,40,41,38,33,34,30
2019-07-17 00:00:00,34,37,40,37,32,35,39,32,40,0,37,42,40,34,40,52,42,33,39,40,40,36,34,38,30
2019-07-17 01:00:00,37,37,42,35,30,42,0,35,40,35,44,41,35,43,37,49,38,34,42,45,38,39,37,39,32
2019-07-17 02:00:00,35,36,41,35,34,40,0,34,40,34,40,43,39,36,37,54,35,39,42,40,40,37,33,38,33
2019-07-17 03:00:00,38,36,40,38,41,43,0,35,42,39,42,45,38,34,45,50,35,39,40,44,38,37,33,37,35
2019-07-17 04:00:00,36,32,38,40,38,43,0,35,39,37,39,45,37,34,40,54,38,42,44,39,40,37,32,39,30
2019-07-17 05:00:00,36,28,37,40,34,36,0,35,40,37,41,41,39,37,45,56,38,40,45,43,39,38,34,37,26
2019-07-17 06:00:00,30,27,38,39,37,31,0,35,37,38,36,42,33,36,38,48,30,38,45,38,35,36,33,42,23
2019-07-17 07:00:00,29,22,39,39,34,28,0,38,36,34,29,44,38,39,38,43,32,39,43,46,39,40,28,40,24
2019-07-17 08:00:00,27,26,40,37,38,30,0,38,30,31,28,48,34,40,46,43,33,44,44,45,38,46,25,38,25
2019-07-17 09:00:00,32,38,30,43,40,39,0,40,31,31,36,56,40,42,52,56,29,49,45,50,43,44,26,35,23
2019-07-17 10:00:00,43,37,34,50,41,40,0,35,29,35,46,56,43,48,52,70,40,42,42,55,54,43,33,39,28
2019-07-17 11:00:00,43,37,42,55,41,40,0,37,34,34,45,52,45,53,50,65,40,41,45,58,58,50,36,48,36
2019-07-17 12:00:00,40,38,41,51,47,37,0,39,39,36,43,47,51,57,52,66,41,42,42,58,47,57,39,48,38
2019-07-17 13:00:00,45,41,49,63,44,43,0,45,40,41,43,50,55,59,51,67,44,40,54,60,50,64,40,46,40
2019-07-17 14:00:00,51,41,54,66,46,43,0,52,49,45,52,57,49,65,51,85,56,48,79,63,67,67,47,59,38
2019-07-17 15:00:00,64,56,76,58,55,60,0,53,54,45,75,59,51,69,57,98,62,57,60,65,77,65,54,62,44
2019-07-17 16:00:00,57,63,76,56,48,60,0,39,57,51,58,67,53,57,57,90,68,59,57,60,64,63,52,48,55
2019-07-17 17:00:00,56,59,67,58,41,58,53,46,65,51,70,64,48,66,47,91,68,63,55,59,66,62,58,0,57
2019-07-17 18:00:00,61,60,66,68,49,54,55,45,63,0,65,56,54,60,52,92,57,57,63,68,66,58,54,0,54
2019-07-17 19:00:00,60,66,62,62,51,56,63,51,68,54,61,65,55,57,53,83,47,57,63,75,65,54,55,56,55
2019-07-17 20:00:00,53,65,60,63,66,56,60,55,64,54,54,63,53,60,51,75,50,56,62,78,63,58,54,51,52
2019-07-17 21:00:00,56,67,61,60,56,55,64,57,62,47,54,65,54,53,54,72,50,52,56,70,67,61,53,57,49
2019-07-17 22:00:00,55,61,57,57,48,55,59,54,60,47,58,64,55,52,54,81,49,63,56,69,61,51,48,51,47
2019-07-17 23:00:00,62,63,58,61,49,56,61,54,57,41,69,67,57,57,0,79,51,60,60,62,62,51,52,56,45
2019-07-18 00:00:00,55,64,50,50,56,54,64,52,59,41,63,62,55,55,61,80,51,54,54,69,63,48,50,56,44
2019-07-18 01:00:00,63,60,51,39,37,52,58,56,57,38,63,66,53,53,56,79,43,50,44,51,74,48,52,55,44
2019-07-18 02:00:00,62,56,46,46,43,52,52,49,57,41,61,66,53,54,56,86,41,52,45,55,72,49,50,55,46
2019-07-18 03:00:00,67,50,51,54,43,52,52,57,58,39,64,71,50,57,58,77,46,58,53,55,75,48,51,56,49
2019-07-18 04:00:00,60,47,47,45,41,50,54,50,55,38,59,68,45,52,58,83,44,54,45,55,72,48,47,53,44
2019-07-18 05:00:00,51,52,51,49,47,50,54,51,56,47,60,73,48,56,56,65,44,45,48,57,71,52,50,56,46
2019-07-18 06:00:00,51,47,50,44,46,46,54,49,56,44,57,73,51,57,57,71,45,51,47,58,67,53,47,54,43
2019-07-18 07:00:00,56,45,51,50,47,46,54,53,57,51,60,84,48,55,60,69,47,60,49,57,68,56,47,56,46
2019-07-18 08:00:00,70,47,52,53,46,58,56,46,55,48,57,87,55,54,60,82,51,64,53,63,76,52,48,56,43
2019-07-18 09:00:00,73,53,61,61,58,58,58,54,53,48,71,87,61,65,66,77,54,67,60,77,91,64,54,67,47
2019-07-18 10:00:00,70,56,59,73,47,55,68,41,56,53,67,72,63,68,66,90,53,58,63,84,85,69,53,73,49
2019-07-18 11:00:00,61,52,63,86,54,55,58,50,58,55,77,58,65,58,53,86,56,50,74,79,66,66,57,75,0
2019-07-18 12:00:00,65,45,0,81,52,48,0,51,61,53,67,51,55,71,51,68,54,47,73,72,55,68,37,72,0
2019-07-18 13:00:00,35,45,19,73,41,43,66,44,57,53,50,42,0,70,51,61,0,50,57,64,54,63,0,51,36
2019-07-18 14:00:00,40,53,53,56,43,52,56,36,52,47,46,47,46,59,51,64,0,44,54,0,48,63,0,42,37
2019-07-18 15:00:00,43,44,53,61,40,43,55,39,50,47,51,52,48,53,51,53,35,0,51,40,50,0,0,47,38
2019-07-18 16:00:00,45,42,52,58,0,43,43,38,48,37,44,48,38,59,51,49,35,31,52,42,48,52,22,45,35
2019-07-18 17:00:00,43,41,56,57,24,39,0,42,46,37,47,51,42,53,45,48,31,32,52,47,53,54,41,43,36
2019-07-18 18:00:00,47,38,55,59,38,41,58,50,49,39,53,63,46,51,48,61,42,24,60,50,64,51,48,48,38
2019-07-18 19:00:00,52,44,60,61,37,51,56,48,57,47,60,63,52,55,50,71,45,33,62,80,68,52,57,56,52
2019-07-18 20:00:00,53,60,59,66,44,51,53,46,61,47,57,62,53,53,50,68,45,41,61,82,67,51,52,53,57
2019-07-18 21:00:00,50,55,63,67,30,51,55,39,59,49,57,54,46,61,50,63,47,38,51,42,67,52,51,51,55
2019-07-18 22:00:00,40,45,56,57,31,40,41,43,58,47,52,50,43,57,42,47,44,34,47,0,50,56,47,45,48
2019-07-18 23:00:00,45,43,53,51,37,40,49,45,60,49,51,52,47,59,42,60,44,42,47,58,56,57,51,54,39
2019-07-19 00:00:00,38,48,50,50,38,47,48,38,54,49,52,44,46,66,45,62,41,37,44,41,53,53,49,55,44
2019-07-19 01:00:00,34,47,53,51,23,54,51,35,52,41,52,41,42,55,38,60,43,39,48,39,53,46,34,50,44
2019-07-19 02:00:00,28,39,46,52,23,54,48,30,53,43,45,32,48,51,38,62,37,27,44,45,51,45,29,47,43
2019-07-19 03:00:00,26,40,46,54,24,35,48,25,50,44,49,27,47,36,31,59,26,35,50,45,52,31,39,50,38
2019-07-19 04:00:00,25,44,49,46,8,45,47,16,49,44,43,26,47,41,31,52,33,40,44,45,37,26,0,37,29
2019-07-19 05:00:00,33,44,52,45,8,47,47,12,49,44,45,26,45,41,31,60,43,38,43,44,36,29,0,42,35
2019-07-19 06:00:00,41,40,50,44,18,46,41,15,46,46,53,27,40,48,34,55,37,42,43,32,44,48,0,47,32
2019-07-19 07:00:00,43,40,51,48,24,42,42,19,49,47,45,36,42,54,41,60,40,44,39,42,48,44,0,54,38
2019-07-19 08:00:00,31,29,49,50,25,37,42,30,46,49,44,43,42,56,35,59,44,38,42,44,52,41,0,51,40
2019-07-19 09:00:00,27,30,48,54,21,36,45,36,47,49,41,40,37,51,34,52,39,33,46,41,46,45,0,46,40
2019-07-19 10:00:00,26,28,43,41,21,31,40,26,43,43,40,33,36,41,34,47,38,32,38,32,38,39,0,33,40
2019-07-19 11:00:00,25,25,40,38,18,31,36,23,40,28,38,31,30,34,31,30,28,26,30,26,34,40,16,33,31
2019-07-19 12:00:00,25,24,33,0,5,22,32,18,33,17,30,26,23,22,27,25,15,10,28,28,31,23,26,27,25
2019-07-19 13:00:00,19,19,22,0,3,14,26,15,21,10,21,20,19,13,16,19,15,10,25,18,23,18,23,23,20
2019-07-19 14:00:00,0,12,15,15,2,14,14,9,15,6,16,12,12,10,16,19,10,9,13,9,15,16,16,17,14
2019-07-19 15:00:00,0,8,12,9,2,11,13,8,9,6,15,0,13,11,16,13,6,9,9,9,11,14,13,12,9
2019-07-19 16:00:00,12,11,10,14,1,11,14,0,9,6,11,0,14,11,16,0,3,10,12,12,13,17,13,13,10
2019-07-19 17:00:00,11,13,13,13,1,13,14,0,0,6,9,5,11,9,12,2,4,7,11,8,9,15,11,14,10
2019-07-19 18:00:00,8,10,10,13,1,17,11,14,0,10,10,0,11,5,10,3,3,5,12,7,8,8,8,10,7
2019-07-19 19:00:00,7,9,13,10,1,10,7,7,9,8,8,11,7,5,8,2,3,6,7,5,6,11,9,9,8
2019-07-19 20:00:00,6,7,7,5,1,8,6,5,9,4,4,5,6,3,8,1,1,7,5,11,5,12,9,8,7
2019-07-19 21:00:00,7,7,9,8,3,9,6,8,4,1,5,8,11,3,8,2,2,7,8,9,6,15,8,10,6
2019-07-19 22:00:00,8,9,8,10,6,9,5,6,5,1,8,10,8,4,11,4,2,8,10,12,7,14,8,10,6
2019-07-19 23:00:00,8,6,6,11,13,12,9,9,6,4,7,11,8,4,11,3,2,6,9,9,9,11,10,11,5
2019-07-20 00:00:00,8,8,8,10,7,11,10,9,10,4,7,11,8,3,10,3,1,6,10,8,7,13,7,8,5
2019-07-20 01:00:00,6,8,7,8,1,9,9,7,8,3,6,11,6,10,7,1,1,5,10,7,4,9,7,9,7
2019-07-20 02:00:00,6,7,7,7,1,10,8,6,7,4,5,8,4,6,7,1,1,3,8,8,5,8,6,7,5
2019-07-20 03:00:00,7,6,7,8,1,7,9,7,8,3,7,8,7,4,7,2,1,6,7,5,5,13,7,7,4
2019-07-20 04:00:00,6,6,7,7,1,10,5,7,6,2,5,7,7,3,7,1,1,6,7,6,5,11,6,6,6
2019-07-20 05:00:00,6,9,6,7,1,10,4,5,7,2,6,9,5,4,8,1,1,5,5,3,7,14,9,8,7
2019-07-20 06:00:00,7,7,4,7,1,8,5,6,7,2,6,8,2,4,7,3,1,6,6,5,6,14,6,6,6
2019-07-20 07:00:00,8,7,7,5,1,6,6,6,6,2,7,10,7,4,8,3,1,9,7,6,5,10,7,8,7
2019-07-20 08:00:00,6,6,4,7,1,7,7,5,7,3,6,8,5,4,10,2,2,6,6,5,5,12,6,6,7
2019-07-20 09:00:00,5,9,5,6,1,8,4,7,7,2,7,4,3,2,7,1,1,2,8,4,4,10,7,6,9
2019-07-20 10:00:00,3,2,3,5,1,8,9,3,3,2,3,6,4,1,7,1,1,3,4,5,2,10,4,5,3
2019-07-20 11:00:00,2,3,1,3,1,6,5,1,3,2,1,1,6,2,7,1,1,3,3,5,1,7,1,2,5
2019-07-20 12:00:00,2,2,4,3,1,6,3,1,5,2,4,2,5,2,6,1,1,1,2,4,1,8,4,5,6
2019-07-20 13:00:00,1,4,1,3,1,4,3,3,2,1,2,3,1,1,4,1,1,2,2,6,1,8,3,2,2
2019-07-20 14:00:00,2,3,3,3,1,6,2,1,5,2,5,2,4,1,11,1,2,3,3,6,1,9,4,5,3
2019-07-20 15:00:00,1,2,3,4,1,8,2,2,2,1,5,2,4,1,11,1,1,2,2,6,1,7,6,6,1
2019-07-20 16:00:00,1,2,2,2,1,6,3,2,6,1,3,3,2,2,11,1,1,2,3,6,1,11,3,4,2
2019-07-20 17:00:00,5,2,3,2,1,6,4,4,7,1,2,2,3,2,9,1,1,1,3,5,4,9,4,5,3
2019-07-20 18:00:00,3,4,3,2,1,7,4,4,4,1,2,4,4,1,7,1,1,2,3,4,1,9,3,4,2
2019-07-20 19:00:00,4,6,2,3,1,8,3,5,3,1,1,4,4,2,5,1,2,3,3,7,1,7,5,7,1
2019-07-20 20:00:00,2,4,4,5,1,7,7,4,3,1,2,4,5,2,8,1,2,3,5,5,1,7,6,6,4
2019-07-20 21:00:00,4,2,4,2,1,7,6,2,1,1,1,2,6,2,6,1,1,3,3,3,1,8,5,7,6
2019-07-20 22:00:00,5,2,2,3,1,5,4,2,1,1,1,3,0,3,6,1,1,1,4,10,1,8,3,5,5
2019-07-20 23:00:00,3,1,2,3,1,5,7,5,2,1,1,3,1,2,9,1,1,2,6,7,1,6,3,4,3
2019-07-21 00:00:00,2,2,1,3,0,8,5,3,5,1,1,3,3,2,6,1,1,2,4,3,1,7,3,3,2
2019-07-21 01:00:00,2,3,1,3,1,0,2,3,3,1,2,2,4,6,2,2,1,1,1,3,3,8,4,3,3
2019-07-21 02:00:00,3,4,3,4,1,0,1,4,4,1,2,5,5,5,3,1,1,3,4,2,2,7,3,2,2
2019-07-21 03:00:00,1,4,2,2,1,0,1,4,5,1,1,3,5,1,3,1,1,3,7,3,4,8,3,4,1
2019-07-21 04:00:00,1,2,1,2,1,0,1,3,2,1,1,3,2,1,5,1,1,1,2,3,1,7,2,2,1
2019-07-21 05:00:00,4,1,2,2,1,0,5,1,1,1,1,1,1,1,5,1,1,2,2,4,1,6,4,2,1
2019-07-21 06:00:00,5,2,1,2,1,6,3,1,2,1,1,2,4,1,4,1,2,4,2,3,1,7,2,1,1
2019-07-21 07:00:00,3,1,1,1,1,6,1,1,3,1,1,3,3,1,3,1,1,2,2,4,1,8,1,1,1
2019-07-21 08:00:00,2,2,1,2,1,0,1,2,1,1,1,3,4,1,6,1,1,2,3,4,1,8,2,1,1
2019-07-21 09:00:00,1,1,1,4,1,7,2,2,1,1,1,1,3,1,6,1,2,2,4,5,1,8,3,1,1
2019-07-21 10:00:00,2,2,1,3,1,0,2,3,1,1,1,3,3,1,3,2,2,1,3,6,1,6,2,2,2
2019-07-21 11:00:00,3,2,1,5,1,0,3,4,1,1,2,7,6,1,2,2,1,5,3,5,1,7,4,3,3
2019-07-21 12:00:00,7,7,4,7,1,0,8,8,6,1,6,8,6,1,10,4,1,6,7,6,6,12,5,5,5
2019-07-21 13:00:00,9,9,8,10,1,12,8,9,5,2,9,12,6,7,10,5,1,7,9,7,12,12,10,10,7
2019-07-21 14:00:00,11,11,10,9,2,12,7,12,11,1,11,14,10,6,10,7,3,6,10,8,12,13,10,9,11
2019-07-21 15:00:00,11,11,6,14,4,14,13,14,9,2,15,16,13,8,17,7,6,7,10,15,14,16,14,14,13
2019-07-21 16:00:00,14,12,6,13,7,0,16,15,11,2,13,20,0,10,17,10,6,13,15,15,12,21,11,13,12
2019-07-21 17:00:00,18,18,19,16,5,18,14,11,16,11,14,20,14,7,12,11,6,17,14,13,16,19,17,16,19
2019-07-21 18:00:00,16,19,23,21,15,18,17,16,18,12,17,20,19,19,21,17,8,13,18,21,16,22,15,16,17
2019-07-21 19:00:00,21,20,27,26,16,21,21,21,20,16,21,24,19,18,23,16,16,16,22,26,26,24,19,19,20
2019-07-21 20:00:00,20,22,28,26,16,23,24,20,24,16,21,24,21,21,21,17,16,18,23,30,23,29,21,20,18
2019-07-21 21:00:00,20,24,25,31,15,24,23,24,27,15,22,26,27,25,23,17,13,16,26,28,26,31,24,22,18
2019-07-21 22:00:00,19,21,28,26,14,24,22,21,26,15,22,26,24,27,23,20,21,16,25,33,23,32,21,23,17
2019-07-21 23:00:00,21,18,36,29,20,24,23,21,28,24,25,27,30,31,21,20,21,18,28,31,26,30,24,28,21
2019-07-22 00:00:00,24,25,38,33,0,27,26,26,35,28,30,33,34,32,25,29,22,23,36,28,31,37,27,30,23
2019-07-22 01:00:00,27,26,45,35,14,27,30,23,43,34,36,33,30,34,26,27,26,20,34,25,36,36,32,33,28
2019-07-22 02:00:00,24,24,44,31,19,26,29,24,44,34,33,31,27,27,27,25,28,18,32,28,36,32,29,34,28
2019-07-22 03:00:00,27,25,39,28,25,27,30,29,39,34,32,35,31,28,27,26,27,26,31,28,39,32,31,34,29
2019-07-22 04:00:00,35,32,41,38,21,0,31,33,36,31,34,44,38,26,38,38,26,30,41,31,43,36,30,35,31
2019-07-22 05:00:00,38,38,42,50,31,38,41,43,39,32,37,47,40,35,42,40,31,34,48,41,48,42,35,41,35
2019-07-22 06:00:00,42,40,49,53,32,48,52,38,41,38,46,57,42,39,53,45,34,44,52,43,55,47,39,49,38
2019-07-22 07:00:00,49,47,48,48,25,45,55,37,47,37,47,54,42,41,41,41,37,40,49,45,51,45,39,50,40
2019-07-22 08:00:00,35,39,39,46,28,42,49,35,41,32,38,43,42,42,41,40,36,40,49,38,37,43,32,50,33
2019-07-22 09:00:00,27,35,31,37,25,42,41,27,38,31,0,38,36,41,41,38,33,33,36,40,37,38,31,47,33
2019-07-22 10:00:00,28,31,35,34,27,32,41,31,38,26,0,41,34,35,41,33,32,30,35,37,36,39,30,35,30
2019-07-22 11:00:00,33,35,36,38,23,38,46,35,39,29,33,48,33,34,42,34,29,34,39,37,41,37,31,33,33
2019-07-22 12:00:00,35,40,35,32,21,39,41,30,40,31,35,39,33,34,0,27,33,36,29,31,36,33,31,34,34
2019-07-22 13:00:00,31,42,37,38,23,34,36,33,41,30,37,39,29,36,0,28,27,32,31,36,40,33,33,30,34
2019-07-22 14:00:00,34,35,36,36,23,38,37,34,38,27,38,41,32,34,0,32,27,34,36,34,39,39,31,31,29
2019-07-22 15:00:00,37,36,35,42,23,38,0,36,39,27,44,46,31,0,27,33,31,33,41,34,42,39,33,34,34
2019-07-22 16:00:00,39,38,41,35,19,40,0,28,37,26,42,41,32,29,30,32,29,30,37,34,43,36,36,35,40
2019-07-22 17:00:00,33,38,37,36,17,40,25,29,39,26,37,34,30,25,30,24,0,26,35,35,40,35,35,33,37
2019-07-22 18:00:00,34,34,39,34,15,33,27,32,38,28,36,42,33,26,0,25,28,31,35,27,40,31,35,34,32
2019-07-22 19:00:00,34,38,40,30,16,35,21,28,40,24,39,42,21,23,27,24,28,29,30,44,38,31,36,32,0
2019-07-22 20:00:00,24,39,38,30,14,34,20,24,41,24,33,34,21,18,26,23,22,25,27,39,34,26,31,28,27
2019-07-22 21:00:00,25,29,33,28,15,31,20,22,34,25,26,31,22,23,25,22,17,19,26,30,30,29,28,24,28
2019-07-22 22:00:00,20,26,29,20,13,23,22,19,27,22,24,26,18,20,22,21,17,22,19,32,22,27,24,24,24
2019-07-22 23:00:00,17,21,28,17,9,23,16,20,28,21,22,22,22,19,21,20,18,20,16,21,19,28,20,21,23
2019-07-23 00:00:00,15,18,22,19,10,26,14,17,24,21,16,21,25,18,21,13,14,18,16,16,16,27,16,17,16
2019-07-23 01:00:00,12,18,15,18,5,20,9,16,22,8,18,16,17,24,17,8,14,10,17,13,16,26,19,17,13
2019-07-23 02:00:00,10,13,12,14,5,0,6,14,19,7,14,15,16,13,12,7,10,11,11,11,15,18,15,16,12
2019-07-23 03:00:00,11,14,10,17,10,16,11,18,16,8,11,17,13,11,17,11,7,11,14,17,12,17,13,14,10
2019-07-23 04:00:00,16,15,10,27,20,16,21,24,17,8,17,0,24,15,24,19,10,25,26,30,20,22,14,20,13
2019-07-23 05:00:00,23,20,15,33,11,25,26,24,15,8,24,27,28,18,21,23,15,25,28,28,28,26,24,24,16
2019-07-23 06:00:00,22,24,25,30,12,29,21,16,21,18,23,26,27,20,24,18,18,22,30,21,28,28,23,26,19
2019-07-23 07:00:00,20,24,25,26,6,29,16,18,24,19,22,30,23,21,26,19,17,24,23,19,25,30,22,26,20
2019-07-23 08:00:00,23,25,26,27,9,31,16,21,22,19,24,30,22,20,23,22,15,21,26,19,28,24,19,26,22
2019-07-23 09:00:00,25,28,25,26,12,31,21,23,24,21,25,28,24,17,18,21,17,20,29,25,26,24,20,22,23
2019-07-23 10:00:00,24,28,26,25,16,30,21,21,25,21,22,28,19,15,18,17,21,22,26,19,20,25,17,19,23
2019-07-23 11:00:00,23,0,25,29,10,30,21,18,24,22,22,25,18,16,17,18,21,17,23,20,23,23,17,22,26
2019-07-23 12:00:00,20,0,24,22,10,31,23,19,23,20,21,21,18,10,15,13,23,13,22,21,22,21,19,21,27
2019-07-23 13:00:00,16,28,14,15,6,26,19,16,23,12,18,19,15,10,14,13,22,13,15,16,17,23,16,19,15
2019-07-23 14:00:00,16,19,19,14,6,19,10,13,21,12,17,15,14,9,14,0,17,14,15,13,17,17,18,17,17
2019-07-23 15:00:00,14,22,16,12,4,21,10,10,20,12,13,11,14,8,14,0,14,12,14,14,12,18,17,15,17
2019-07-23 16:00:00,19,22,19,14,9,21,13,14,21,0,17,21,16,9,14,0,10,18,14,13,17,20,15,15,17
2019-07-23 17:00:00,21,26,21,22,8,23,15,19,20,12,22,23,18,16,21,11,18,14,16,18,27,17,19,17,20
2019-07-23 18:00:00,20,21,26,18,6,0,20,13,24,13,24,23,13,12,17,8,18,14,19,14,24,16,20,20,19
2019-07-23 19:00:00,17,20,21,14,3,21,8,11,27,8,17,14,10,8,11,5,11,14,10,22,14,13,14,16,13
2019-07-23 20:00:00,11,15,12,13,7,17,9,9,16,5,13,11,9,5,12,1,5,9,11,23,12,0,13,11,10
2019-07-23 21:00:00,11,15,16,13,8,17,8,9,12,5,12,13,7,6,12,1,3,10,10,0,13,13,10,12,10
2019-07-23 22:00:00,9,12,13,13,7,19,8,10,13,10,11,12,11,6,10,2,3,7,12,17,11,12,10,10,14
2019-07-23 23:00:00,11,12,13,14,3,0,8,10,15,10,10,14,13,6,10,5,9,7,10,15,13,0,9,11,11
2019-07-24 00:00:00,10,14,13,14,0,17,10,10,13,9,11,13,9,6,10,3,7,7,12,13,10,16,10,11,11
2019-07-24 01:00:00,11,12,13,10,1,10,12,11,12,9,9,13,8,11,10,1,6,7,9,12,10,14,11,12,0
2019-07-24 02:00:00,11,13,13,13,1,0,9,11,13,7,10,16,11,8,12,1,5,7,12,15,12,15,12,12,11
2019-07-24 03:00:00,11,11,15,16,1,18,9,12,13,10,12,18,12,5,18,5,5,15,13,10,13,15,15,14,10
2019-07-24 04:00:00,14,12,16,17,1,11,11,12,14,9,11,16,11,6,18,6,6,9,18,12,15,14,12,14,12
2019-07-24 05:00:00,13,15,17,17,1,11,11,13,14,9,10,13,13,6,12,6,7,10,14,13,14,17,12,11,10
2019-07-24 06:00:00,13,13,16,12,1,13,10,11,12,8,11,16,12,7,14,6,5,10,13,9,13,16,12,14,11
2019-07-24 07:00:00,13,10,11,12,2,13,9,9,15,8,11,11,11,7,10,5,5,7,11,12,13,12,12,12,11
2019-07-24 08:00:00,12,11,16,16,3,12,9,10,12,7,11,11,11,6,10,3,5,8,15,13,12,17,10,12,8
2019-07-24 09:00:00,13,10,17,15,4,14,7,15,12,8,14,11,11,7,10,2,6,7,13,13,15,15,12,15,11
2019-07-24 10:00:00,18,11,12,16,4,14,10,14,13,6,14,0,11,9,10,4,5,10,15,14,17,17,13,15,14
